boat_id,time_now,latitude,longitude,wind_velocity,temperature,heading,acceleration_x,acceleration_y,acceleration_z
B18,2025-02-04T11:41:40.500346Z,37.865209049266966,-122.37998422592888,134.46,37.62,227.95,-1.561,0.138,-1.125
B18,2025-02-04T11:41:41.500346Z,37.87502566170459,-122.36978738749188,123.02,9.86,194.2,-0.855,-0.449,0.289
B18,2025-02-04T11:41:42.500346Z,37.87488791387183,-122.36147961069173,148.15,21.88,237.35,1.579,-0.878,-1.201
B18,2025-02-04T11:41:43.500346Z,37.87573467123442,-122.36193847775624,125.68,36.38,202.26,1.875,0.206,-1.395
B18,2025-02-04T11:41:44.500346Z,37.87495007697559,-122.37548247670755,110.09,3.92,297.96,-1.935,-0.004,0.213
B18,2025-02-04T11:41:45.500346Z,37.87378001331649,-122.37205114629185,73.61,-8.74,248.03,-0.92,-1.93,0.291
B18,2025-02-04T11:41:46.500346Z,37.873770702738035,-122.36924342948704,18.69,25.94,199.93,-1.951,-1.935,-1.007
B18,2025-02-04T11:41:47.500346Z,37.86725789532806,-122.38100453542395,128.82,2.46,48.64,-0.309,0.084,-0.978
B18,2025-02-04T11:41:48.500346Z,37.863539126486586,-122.36107964666456,146.42,4.31,147.02,1.462,0.247,0.403
B18,2025-02-04T11:41:49.500346Z,37.869329332658566,-122.3610923884494,118.17,2.09,99.46,1.652,-1.545,0.656
B18,2025-02-04T11:41:50.500346Z,37.875829772558056,-122.37548915893919,93.08,-8.7,286.89,-1.16,0.359,0.339
B18,2025-02-04T11:41:51.500346Z,37.86663932389922,-122.36383631857323,9.33,6.17,201.17,-1.193,-1.582,0.611
B18,2025-02-04T11:41:52.500346Z,37.868327023362035,-122.36830530736415,37.74,3.4,333.13,1.427,0.128,1.485
B18,2025-02-04T11:41:53.500346Z,37.866051317482345,-122.37204074448373,0.43,22.63,89.74,-1.432,-1.193,-1.566
B18,2025-02-04T11:41:54.500346Z,37.87132702325285,-122.380587037771,131.07,-9.87,135.97,0.967,-0.234,-1.766
B18,2025-02-04T11:41:55.500346Z,37.86208169941465,-122.36355611486076,78.9,32.58,253.59,1.724,0.202,1.697
B18,2025-02-04T11:41:56.500346Z,37.875475949944544,-122.36140476676222,108.08,22.66,208.31,-1.755,-1.413,-0.22
B18,2025-02-04T11:41:57.500346Z,37.86316219399692,-122.37778819786908,33.97,2.03,335.72,-0.263,0.346,-0.53
B18,2025-02-04T11:41:58.500346Z,37.87057902678263,-122.36486689517542,13.14,14.56,218.43,0.048,-1.551,-1.221
B18,2025-02-04T11:41:59.500346Z,37.87592878454438,-122.36195681050462,48.85,-3.02,22.79,0.085,0.993,0.032
B18,2025-02-04T11:42:00.500346Z,37.87362801801049,-122.38030469734701,140.42,38.34,4.17,0.565,-1.042,-0.128
B18,2025-02-04T11:42:01.500346Z,37.87745357137455,-122.3611846622201,7.98,24.28,324.35,-1.752,-1.253,-1.132
B18,2025-02-04T11:42:02.500346Z,37.86959463382142,-122.37790836146605,62.82,15.81,150.97,-0.165,0.731,0.6
B18,2025-02-04T11:42:03.500346Z,37.87152334103585,-122.37410493026385,142.98,22.8,312.96,0.15,-0.173,-1.137
B18,2025-02-04T11:42:04.500346Z,37.86592710371427,-122.38042552844375,44.89,4.59,128.56,0.396,-0.625,-1.571
B18,2025-02-04T11:42:05.500346Z,37.86879221919371,-122.37890410980302,121.05,38.15,273.36,0.345,1.374,1.108
B18,2025-02-04T11:42:06.500346Z,37.87710399821254,-122.37995805735477,146.59,7.77,161.63,-0.418,-1.25,-1.169
B18,2025-02-04T11:42:07.500346Z,37.87190964327473,-122.37151395288599,10.04,30.68,60.59,1.467,0.498,1.558
B18,2025-02-04T11:42:08.500346Z,37.86722938995583,-122.36797837072727,21.44,9.6,342.53,-0.211,1.529,1.597
B18,2025-02-04T11:42:09.500346Z,37.87834847222431,-122.37647104068388,122.13,-5.06,177.42,-1.178,0.586,1.372
B18,2025-02-04T11:42:10.500346Z,37.86902935068489,-122.37145689792318,39.17,3.21,277.21,0.015,0.826,1.214
B18,2025-02-04T11:42:11.500346Z,37.872440890263626,-122.37262315048869,97.59,1.73,111.58,1.776,0.747,-0.314
B18,2025-02-04T11:42:12.500346Z,37.87534192150984,-122.37040986104655,140.53,26.24,42.08,-0.488,1.049,-1.801
B18,2025-02-04T11:42:13.500346Z,37.87657102100891,-122.36696662015812,142.92,27.17,143.56,-1.38,1.881,-0.492
B18,2025-02-04T11:42:14.500346Z,37.86592864020103,-122.37618303394702,116.91,24.65,290.6,-0.789,1.966,0.549
B18,2025-02-04T11:42:15.500346Z,37.87682845128575,-122.36201059736284,131.99,29.31,16.2,-1.244,-0.935,1.325
B18,2025-02-04T11:42:16.500346Z,37.858634076613235,-122.36813117097257,23.6,7.59,63.54,0.475,0.108,-1.451
B18,2025-02-04T11:42:17.500346Z,37.86599261858379,-122.3796272628822,87.42,-6.77,216.68,0.607,-0.147,0.542
B18,2025-02-04T11:42:18.500346Z,37.875346955929956,-122.37961499580642,130.51,26.09,130.92,0.296,1.052,-1.502
B18,2025-02-04T11:42:19.500346Z,37.8646187548592,-122.3683021162176,11.25,28.83,72.1,0.801,1.338,0.006
B18,2025-02-04T11:42:20.500346Z,37.8612163771303,-122.36109010107857,1.71,24.28,332.01,0.982,-0.428,-0.059
B18,2025-02-04T11:42:21.500346Z,37.866810180453506,-122.37488479401138,122.56,5.21,12.1,-1.933,-1.586,-0.11
B18,2025-02-04T11:42:22.500346Z,37.8707285178314,-122.37425012795443,124.23,3.81,282.86,0.398,1.473,0.93
B18,2025-02-04T11:42:23.500346Z,37.86354308797963,-122.38017303122126,47.23,27.8,170.23,-0.13,1.576,-1.607
B18,2025-02-04T11:42:24.500346Z,37.87476625891431,-122.36550843148517,137.34,35.3,57.51,0.317,-0.299,1.834
B18,2025-02-04T11:42:25.500346Z,37.86604183187476,-122.37901477664496,141.24,26.26,228.9,1.248,-1.452,-1.619
B18,2025-02-04T11:42:26.500346Z,37.86106325812444,-122.37188019997099,117.85,10.54,352.5,-1.271,-1.71,-0.156
B18,2025-02-04T11:42:27.500346Z,37.86210019077219,-122.37057999733538,146.24,18.05,337.32,1.905,-0.366,0.166
B18,2025-02-04T11:42:28.500346Z,37.864083892229424,-122.37715403122056,15.05,35.23,20.89,-0.191,1.843,-0.572
B18,2025-02-04T11:42:29.500346Z,37.868630821071214,-122.3620031689743,124.9,33.21,282.86,-0.986,1.636,-0.434
B18,2025-02-04T11:42:30.500346Z,37.860410085754665,-122.37896198476544,145.42,-7.7,192.05,-1.425,0.026,-1.209
B18,2025-02-04T11:42:31.500346Z,37.873847796563915,-122.36794216717662,46.61,1.3,127.01,1.013,0.533,-1.879
B18,2025-02-04T11:42:32.500346Z,37.87627152888263,-122.376767705596,57.39,34.15,317.05,-0.934,-0.445,0.479
B18,2025-02-04T11:42:33.500346Z,37.87020069629347,-122.3801356534232,30.9,-8.24,91.98,0.277,-0.506,-0.02
B18,2025-02-04T11:42:34.500346Z,37.86200004504613,-122.362228292156,130.77,19.14,209.68,-1.583,0.539,-1.102
B18,2025-02-04T11:42:35.500346Z,37.87798010990284,-122.37725030431781,73.38,-5.96,70.53,-0.413,1.787,-0.254
B18,2025-02-04T11:42:36.500346Z,37.86897141964037,-122.37206748352891,60.18,24.33,161.15,-0.355,0.552,0.562
B18,2025-02-04T11:42:37.500346Z,37.87243549228918,-122.37706713967441,10.56,-9.89,292.28,0.747,1.962,0.887
B18,2025-02-04T11:42:38.500346Z,37.869354134528805,-122.36359406191033,20.14,-4.54,104.44,-0.973,0.34,-0.037
B19,2025-02-04T11:40:59.500346Z,37.860703353828995,-122.37817193761234,105.64,-6.96,123.37,-0.128,0.018,1.891
B19,2025-02-04T11:41:00.500346Z,37.86718585803238,-122.37052244785023,144.31,29.97,274.61,1.787,0.886,-1.421
B19,2025-02-04T11:41:01.500346Z,37.85989677489044,-122.36826303841615,101.95,-8.6,247.94,-1.617,0.336,-1.268
B19,2025-02-04T11:41:02.500346Z,37.8658810009685,-122.36839443616138,6.56,20.74,55.27,-1.252,1.94,-1.325
B19,2025-02-04T11:41:03.500346Z,37.869751751801196,-122.37639249156943,71.27,10.73,257.86,1.218,-0.199,-1.809
B19,2025-02-04T11:41:04.500346Z,37.864422232851865,-122.36126333914531,113.45,32.35,83.05,1.014,-1.029,-0.983
B19,2025-02-04T11:41:05.500346Z,37.866931313172444,-122.37770399380275,18.44,26.75,274.28,-0.472,0.209,-0.462
B19,2025-02-04T11:41:06.500346Z,37.86948778041917,-122.37578635376926,67.14,32.64,51.37,1.113,0.27,-0.654
B19,2025-02-04T11:41:07.500346Z,37.86419882177263,-122.37884309666981,129.81,6.48,1.75,1.148,1.669,-1.374
B19,2025-02-04T11:41:08.500346Z,37.86107084737898,-122.37439141675232,45.29,7.29,250.89,-1.686,-0.461,1.794
B19,2025-02-04T11:41:09.500346Z,37.87091076696458,-122.37082118023567,25.02,36.19,109.46,1.37,-1.522,1.194
B19,2025-02-04T11:41:10.500346Z,37.86692521306377,-122.3788362279914,32.54,4.97,66.82,-1.473,0.348,1.836
B19,2025-02-04T11:41:11.500346Z,37.85845118765488,-122.36392534850857,10.41,17.72,251.05,0.796,-1.717,-1.298
B19,2025-02-04T11:41:12.500346Z,37.86452324717189,-122.36561580088231,133.14,31.36,293.56,0.245,-0.828,-1.716
B19,2025-02-04T11:41:13.500346Z,37.87025609187774,-122.36786669209667,78.6,-4.37,159.16,-1.327,1.069,-1.55
B19,2025-02-04T11:41:14.500346Z,37.87472175666728,-122.37613839835447,145.53,-6.21,37.15,1.044,-1.988,0.061
B19,2025-02-04T11:41:15.500346Z,37.86487315106938,-122.37918357670785,146.5,24.23,215.23,-1.953,-1.084,1.618
B19,2025-02-04T11:41:16.500346Z,37.864917049456494,-122.36917115510231,61.06,36.46,337.82,-1.523,0.626,1.658
B19,2025-02-04T11:41:17.500346Z,37.869916206147586,-122.36618630255741,92.63,16.37,345.63,1.104,0.749,0.11
B19,2025-02-04T11:41:18.500346Z,37.86147288801316,-122.37677689437852,65.14,5.5,146.46,1.07,-1.755,-1.407
B19,2025-02-04T11:41:19.500346Z,37.860580445729006,-122.3804276438008,126.06,29.76,8.73,-0.482,-0.129,-1.63
B19,2025-02-04T11:41:20.500346Z,37.868483194372914,-122.3634756432136,44.05,-7.81,178.34,1.306,1.776,0.731
B19,2025-02-04T11:41:21.500346Z,37.874190237387,-122.3738708677251,37.9,36.13,241.51,-0.507,0.241,-1.734
B19,2025-02-04T11:41:22.500346Z,37.86253985404239,-122.37827009680976,64.28,-0.22,184.01,1.218,-1.483,-0.895
B19,2025-02-04T11:41:23.500346Z,37.86898254779597,-122.3697639686259,44.59,39.91,352.03,1.116,-1.102,1.608
B19,2025-02-04T11:41:24.500346Z,37.86037745689718,-122.37177830492338,116.99,31.12,252.83,-1.085,-0.396,-1.534
B19,2025-02-04T11:41:25.500346Z,37.85944099147803,-122.37889908090898,79.95,-9.14,341.66,-1.388,-1.285,-1.6
B19,2025-02-04T11:41:26.500346Z,37.869116318451354,-122.36425084692061,134.43,29.03,12.11,-1.549,-0.906,0.331
B19,2025-02-04T11:41:27.500346Z,37.87538979247107,-122.362545576842,91.82,33.07,197.82,-1.307,0.389,1.828
B19,2025-02-04T11:41:28.500346Z,37.87029598154732,-122.38079921672109,127.96,25.11,353.23,0.065,-1.633,0.479
B19,2025-02-04T11:41:29.500346Z,37.8666157490003,-122.37985263789652,113.4,-4.38,22.42,-1.036,1.246,0.711
B19,2025-02-04T11:41:30.500346Z,37.85847348702423,-122.37530094839921,123.51,21.98,97.08,-0.233,1.505,-0.911
B19,2025-02-04T11:41:31.500346Z,37.87494798829669,-122.38090905783221,129.96,21.8,77.06,0.144,0.562,-1.02
B19,2025-02-04T11:41:32.500346Z,37.8584444596753,-122.36638759679535,37.57,2.77,84.04,0.129,-1.988,1.709
B19,2025-02-04T11:41:33.500346Z,37.87093289321763,-122.36516090863819,60.03,17.42,330.91,-0.689,1.691,-1.172
B19,2025-02-04T11:41:34.500346Z,37.85899963203468,-122.36620890262131,114.64,-5.15,63.6,0.112,-1.95,1.784
B19,2025-02-04T11:41:35.500346Z,37.868506497809236,-122.36446248181652,138.94,-0.57,164.19,0.672,1.288,-1.042
B19,2025-02-04T11:41:36.500346Z,37.86971343407581,-122.36128508654056,61.51,13.7,26.72,-1.156,-0.087,-0.849
B19,2025-02-04T11:41:37.500346Z,37.8593717857209,-122.36404444869459,103.33,32.73,114.43,1.622,-0.077,1.36
B19,2025-02-04T11:41:38.500346Z,37.877493220560844,-122.36982241132463,91.09,34.53,358.42,-0.916,-1.467,1.542
B19,2025-02-04T11:41:39.500346Z,37.86901000307858,-122.37828237048006,31.72,5.37,311.44,-1.633,-0.744,0.677
B19,2025-02-04T11:41:40.500346Z,37.87777449368521,-122.36398613780845,5.2,23.95,42.81,1.894,0.286,0.256
B19,2025-02-04T11:41:41.500346Z,37.86680404365195,-122.36687968703524,29.99,10.32,11.46,1.322,-1.315,-0.611
B19,2025-02-04T11:41:42.500346Z,37.87606456035427,-122.36295374405942,71.07,-0.51,204.88,1.912,0.764,-1.372
B19,2025-02-04T11:41:43.500346Z,37.85951202747838,-122.37593778292722,127.16,17.14,20.27,1.832,-1.099,0.927
B19,2025-02-04T11:41:44.500346Z,37.870570737870835,-122.37638833021475,31.56,36.31,67.24,0.873,0.54,-0.464
B19,2025-02-04T11:41:45.500346Z,37.87440930802213,-122.36762030671974,17.96,6.85,42.91,-0.772,1.373,1.781
B19,2025-02-04T11:41:46.500346Z,37.86178664725704,-122.37773814540223,136.13,36.49,120.95,-0.117,-0.952,0.501
B19,2025-02-04T11:41:47.500346Z,37.865628391208496,-122.3643626755583,57.8,-9.62,86.04,-1.81,1.874,0.066
B19,2025-02-04T11:41:48.500346Z,37.86554457753486,-122.3654299336106,73.65,18.69,211.6,-1.933,1.422,-0.054
B19,2025-02-04T11:41:49.500346Z,37.874525053326074,-122.36397168123078,0.18,16.85,243.5,1.298,-0.388,0.022
B19,2025-02-04T11:41:50.500346Z,37.87502412609542,-122.36574429405361,132.54,4.73,219.09,0.927,0.042,0.014
B19,2025-02-04T11:41:51.500346Z,37.8636089931186,-122.37241185654842,56.92,6.86,193.02,1.385,1.663,1.414
B19,2025-02-04T11:41:52.500346Z,37.86452934553415,-122.37167637656839,16.73,26.39,165.5,1.186,-0.147,1.562
B19,2025-02-04T11:41:53.500346Z,37.8607862210051,-122.38053043369693,48.43,13.11,284.43,-1.162,1.27,1.183
B19,2025-02-04T11:41:54.500346Z,37.867869883412546,-122.36188626155071,45.18,37.97,304.48,1.844,0.723,1.037
B19,2025-02-04T11:41:55.500346Z,37.8688388405642,-122.36894540212293,34.07,21.87,104.23,1.175,1.751,-0.696
B19,2025-02-04T11:41:56.500346Z,37.875889866402574,-122.38071506581335,36.68,32.04,170.67,-1.203,-0.53,-0.227
B19,2025-02-04T11:41:57.500346Z,37.86577713504093,-122.37251436040215,137.77,4.59,94.66,-1.734,-1.066,-1.289
B19,2025-02-04T11:41:58.500346Z,37.87793571964408,-122.36654579097865,138.2,8.4,212.37,-0.8,-0.348,-0.318
B19,2025-02-04T11:41:59.500346Z,37.87622016185872,-122.37893578876627,76.96,22.77,183.81,0.732,1.446,-1.491
B19,2025-02-04T11:42:00.500346Z,37.86495787306895,-122.37262166114118,43.06,22.02,221.99,0.426,1.338,-0.845
B19,2025-02-04T11:42:01.500346Z,37.87227335968198,-122.36756221015929,139.95,17.61,43.37,0.028,-0.232,-0.082
B19,2025-02-04T11:42:02.500346Z,37.87837184179667,-122.36767257636869,32.71,39.44,44.0,-1.422,1.188,-0.996
B19,2025-02-04T11:42:03.500346Z,37.87570422331118,-122.36383031529945,80.9,32.53,274.56,-1.462,-0.677,1.82
B19,2025-02-04T11:42:04.500346Z,37.872341220787646,-122.36219282996106,57.02,25.47,181.79,-0.931,-0.855,0.416
B19,2025-02-04T11:42:05.500346Z,37.87137845612617,-122.36424133868432,142.87,6.8,126.25,1.941,-1.847,0.149
B19,2025-02-04T11:42:06.500346Z,37.873237174960245,-122.3755450493894,25.5,18.77,288.59,-1.93,1.34,0.514
B19,2025-02-04T11:42:07.500346Z,37.87097526522997,-122.36813320661591,76.48,-7.51,229.67,1.669,-0.815,-0.144
B19,2025-02-04T11:42:08.500346Z,37.87296591513444,-122.36550739599464,99.3,-3.79,261.4,0.612,1.54,1.202
B19,2025-02-04T11:42:09.500346Z,37.873908539631685,-122.36852761701029,75.4,33.77,354.67,1.238,0.297,1.24
B19,2025-02-04T11:42:10.500346Z,37.86552156313136,-122.37819397676799,26.21,11.17,354.31,-0.894,-0.125,-1.631
B19,2025-02-04T11:42:11.500346Z,37.87588432443669,-122.36839018313198,121.32,-8.31,67.02,-0.349,-1.437,0.884
B19,2025-02-04T11:42:12.500346Z,37.865016605240264,-122.3772169239117,1.1,3.24,162.67,1.368,0.037,-0.167
B19,2025-02-04T11:42:13.500346Z,37.870376077112184,-122.36245008303776,49.02,32.52,338.65,0.435,0.277,0.727
B19,2025-02-04T11:42:14.500346Z,37.87055398893025,-122.37339526805138,44.43,-0.35,258.68,-0.227,0.451,1.647
B19,2025-02-04T11:42:15.500346Z,37.86546713834289,-122.37923758513429,131.78,13.0,232.34,1.968,-1.713,-0.465
B19,2025-02-04T11:42:16.500346Z,37.86408048094057,-122.36172133178711,7.87,23.41,133.27,-0.171,-1.49,0.011
B19,2025-02-04T11:42:17.500346Z,37.87017022372693,-122.37309715540694,44.86,16.43,122.04,-0.658,-0.884,-1.561
B19,2025-02-04T11:42:18.500346Z,37.8778028496911,-122.36639329285946,94.28,25.64,124.08,0.288,0.124,-0.43
B19,2025-02-04T11:42:19.500346Z,37.8655727020055,-122.37289407484046,90.93,6.02,292.43,-0.752,-0.109,-0.838
B19,2025-02-04T11:42:20.500346Z,37.8731475670736,-122.36501288511971,6.16,-5.01,44.68,1.701,-1.892,-1.879
B19,2025-02-04T11:42:21.500346Z,37.86359295871529,-122.3776796950935,124.44,34.86,69.06,-1.769,0.947,0.53
B19,2025-02-04T11:42:22.500346Z,37.866719033594634,-122.37767775441158,110.25,4.47,140.72,-0.049,-1.177,-0.53
B19,2025-02-04T11:42:23.500346Z,37.86371180559043,-122.36883316210402,19.56,17.96,219.03,-1.234,1.736,-0.341
B19,2025-02-04T11:42:24.500346Z,37.86425744976785,-122.37211278562293,33.49,18.06,295.12,1.706,-1.309,1.741
B19,2025-02-04T11:42:25.500346Z,37.864070163936425,-122.37554356789354,23.45,37.14,221.36,1.809,1.84,1.227
B19,2025-02-04T11:42:26.500346Z,37.87046381694182,-122.3654496346671,73.85,15.49,53.63,-1.588,-1.249,1.666
B19,2025-02-04T11:42:27.500346Z,37.87698944904759,-122.37413956969229,50.34,9.18,284.36,-0.969,-0.906,-1.352
B19,2025-02-04T11:42:28.500346Z,37.858741118397674,-122.36632441792942,67.02,15.65,356.76,-1.597,1.907,-1.047
B19,2025-02-04T11:42:29.500346Z,37.86835820034646,-122.37521136894624,121.29,1.9,240.89,-1.59,-1.153,-0.102
B19,2025-02-04T11:42:30.500346Z,37.878021003461114,-122.377878201548,143.43,17.48,100.81,-1.139,-1.904,-0.668
B19,2025-02-04T11:42:31.500346Z,37.87203257416365,-122.37877646926357,23.54,-0.43,61.18,-0.08,-1.538,1.651
B19,2025-02-04T11:42:32.500346Z,37.86728741100157,-122.37538852163769,117.22,-1.54,210.27,1.096,1.844,-1.841
B19,2025-02-04T11:42:33.500346Z,37.861110425110866,-122.36544439015117,44.38,14.1,109.39,0.748,-1.233,1.099
B19,2025-02-04T11:42:34.500346Z,37.87672213535438,-122.36215481861407,100.77,8.61,306.5,1.102,0.967,0.24
B19,2025-02-04T11:42:35.500346Z,37.87385459743636,-122.36352408191222,19.81,18.75,150.98,-1.119,-1.437,0.89
B19,2025-02-04T11:42:36.500346Z,37.869745131898725,-122.3660831346484,33.81,29.84,141.28,-0.185,-0.9,-0.301
B19,2025-02-04T11:42:37.500346Z,37.87285642711573,-122.3769497931453,0.45,3.79,357.29,-1.494,1.994,-1.031
B19,2025-02-04T11:42:38.500346Z,37.867941921609905,-122.3656832067472,104.46,39.76,174.26,-1.062,1.58,0.937
B20,2025-02-04T11:40:59.500346Z,37.87645332505098,-122.3685899430095,121.33,-6.49,102.74,-1.928,-0.368,0.749
B20,2025-02-04T11:41:00.500346Z,37.868335377300745,-122.37128202988336,57.68,4.18,141.64,1.635,0.24,1.953
B20,2025-02-04T11:41:01.500346Z,37.85855168754396,-122.36547259275048,120.18,32.66,76.78,-1.598,1.542,-1.715
B20,2025-02-04T11:41:02.500346Z,37.86821190678058,-122.36308788611589,61.25,18.22,74.29,-1.44,1.323,0.337
B20,2025-02-04T11:41:03.500346Z,37.86112659851965,-122.36309218523951,82.48,-5.67,17.67,0.804,-0.049,-0.508
B20,2025-02-04T11:41:04.500346Z,37.87284758185359,-122.36939823649598,90.63,9.15,223.48,0.452,-1.143,-1.733
B20,2025-02-04T11:41:05.500346Z,37.87191218906607,-122.38085200244637,48.53,7.18,61.82,1.762,1.849,-1.364
B20,2025-02-04T11:41:06.500346Z,37.86198660541805,-122.37674783097086,128.55,24.14,229.14,-1.627,1.086,1.428
B20,2025-02-04T11:41:07.500346Z,37.87521500637981,-122.37886118008542,40.78,38.91,260.16,1.577,-0.566,-0.988
B20,2025-02-04T11:41:08.500346Z,37.86216437481426,-122.36289164342787,67.4,6.85,180.97,-0.501,-0.504,-1.676
B20,2025-02-04T11:41:09.500346Z,37.86072539452358,-122.36464332592104,12.17,29.83,311.75,-1.288,0.696,-0.677
B20,2025-02-04T11:41:10.500346Z,37.87296336370005,-122.37100788961266,110.56,9.3,106.16,0.757,1.562,1.551
B20,2025-02-04T11:41:11.500346Z,37.87491552531068,-122.37455805129086,47.91,20.54,189.61,-0.645,-1.608,-1.518
B20,2025-02-04T11:41:12.500346Z,37.86349358551273,-122.37089560302505,95.62,23.76,151.56,-0.009,1.873,1.905
B20,2025-02-04T11:41:13.500346Z,37.86014609589651,-122.36137601767004,113.93,3.68,78.35,1.584,1.262,-1.532
B20,2025-02-04T11:41:14.500346Z,37.8681314529363,-122.37599899764126,3.42,15.25,133.18,-1.854,-1.949,0.026
B20,2025-02-04T11:41:15.500346Z,37.87721007005439,-122.36994770528435,94.41,-3.44,284.19,1.248,-1.329,-0.341
B20,2025-02-04T11:41:16.500346Z,37.86987771490073,-122.37961535416618,140.12,4.02,230.55,0.633,-1.732,-0.154
B20,2025-02-04T11:41:17.500346Z,37.87055388067485,-122.36958824557618,86.23,9.96,335.3,1.627,-0.087,1.2
B20,2025-02-04T11:41:18.500346Z,37.861976425562446,-122.37348899156325,34.21,35.94,171.03,0.35,-1.974,0.255
B20,2025-02-04T11:41:19.500346Z,37.868824908370776,-122.36153753888887,40.38,26.64,128.21,1.356,0.119,-1.448
B20,2025-02-04T11:41:20.500346Z,37.8703784574115,-122.36361442336849,59.87,37.14,261.89,-0.762,-0.265,1.716
B20,2025-02-04T11:41:21.500346Z,37.86445809562208,-122.36867821722936,38.31,12.08,238.79,1.225,0.222,-0.325
B20,2025-02-04T11:41:22.500346Z,37.860342323723,-122.36386711858249,131.03,13.04,92.96,0.034,0.697,0.239
B20,2025-02-04T11:41:23.500346Z,37.87003441342615,-122.37915341809618,9.27,15.61,43.2,-0.152,0.053,1.981
B20,2025-02-04T11:41:24.500346Z,37.865296712846686,-122.36715047603177,31.63,-6.6,255.75,0.356,1.775,0.236
B20,2025-02-04T11:41:25.500346Z,37.86925951486146,-122.37673885180027,132.34,1.41,238.71,-0.965,0.771,1.423
B20,2025-02-04T11:41:26.500346Z,37.85907886256036,-122.37346109522814,145.59,-7.03,47.8,-0.966,0.648,0.101
B20,2025-02-04T11:41:27.500346Z,37.85929321318257,-122.36850093807601,123.96,23.95,358.14,-1.282,-1.716,-0.731
B20,2025-02-04T11:41:28.500346Z,37.87078825853906,-122.36515027484323,48.78,5.88,101.0,0.566,1.976,1.151
B20,2025-02-04T11:41:29.500346Z,37.85870849031057,-122.37553729099663,50.33,30.8,302.49,1.799,-1.869,1.019
B20,2025-02-04T11:41:30.500346Z,37.87716456636253,-122.3770175568081,148.46,22.7,95.06,-1.499,1.775,-1.879
B20,2025-02-04T11:41:31.500346Z,37.8647485187409,-122.36769711589875,113.25,31.91,201.7,-1.052,-1.454,1.225
B20,2025-02-04T11:41:32.500346Z,37.87123959003248,-122.36591414565297,58.47,0.25,312.13,1.249,0.227,-1.987
B20,2025-02-04T11:41:33.500346Z,37.87014136773274,-122.37157462776705,108.96,34.82,121.25,0.282,0.54,0.154
B20,2025-02-04T11:41:34.500346Z,37.87009940573675,-122.38001868613273,74.69,13.26,278.97,-0.957,-0.085,-0.961
B20,2025-02-04T11:41:35.500346Z,37.87491405381222,-122.36593582439053,33.21,22.4,83.79,-1.958,1.66,0.039
